location_id,stone_id,role,label,lon,lat,coordinate_method,uncertainty_m,confidence,is_estimate,rationale,review_status
DR250:earliest:runor,DR250,earliest_known_location,Høje Tåstrup,12.2068,55.6533,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR250:current:runor,DR250,current_location,Vid den nya kyrkan i Hedehusene.,12.2078,55.6501,source_coordinate,,high,False,Samnordisk runtextdatabas angiver et særskilt current-koordinat.,reviewed
DR254:earliest:runor,DR254,earliest_known_location,Herlev,12.2742,55.8882,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR254:current:runor,DR254,current_location,Nationalmuseet,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR256:earliest:runor,DR256,earliest_known_location,Søborg 1,12.3176,56.0862,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR369:earliest:runor,DR369,earliest_known_location,"Poulsker, Tjørneby",15.064,55.014,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR370:earliest:runor,DR370,earliest_known_location,Åker 1,14.9415,55.0355,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR370:current:runor,DR370,current_location,I Åkirkebys kyrkas vapenhus.,14.9197,55.0707,source_coordinate,,high,False,Samnordisk runtextdatabas angiver et særskilt current-koordinat.,reviewed
DR371:current:runor,DR371,current_location,Åkirkebys kyrkas vapenhus.,14.9197,55.0707,source_coordinate,,high,False,Samnordisk runtextdatabas angiver et særskilt current-koordinat.,reviewed
DR372:earliest:runor,DR372,earliest_known_location,Åker 3,14.9317,55.0624,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR372:current:runor,DR372,current_location,,14.9288,55.0624,source_coordinate,,high,False,Samnordisk runtextdatabas angiver et særskilt current-koordinat.,reviewed
DR374:earliest:runor,DR374,earliest_known_location,Bodilsker 1,15.1063,55.0558,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR374:current:runor,DR374,current_location,"I vapenhuset, det mindre fragmentet i Rønne Museum (2693x1).",,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR376:earliest:runor,DR376,earliest_known_location,Bodilsker 3,15.1063,55.0558,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR377:earliest:runor,DR377,earliest_known_location,Bodilsker 4,15.1063,55.0558,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR378:earliest:runor,DR378,earliest_known_location,Bodilsker 5,15.1063,55.0558,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR379:earliest:runor,DR379,earliest_known_location,Ny Larsker 1,14.815,55.0739,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR380:earliest:runor,DR380,earliest_known_location,Ny Larsker 2,14.815,55.0739,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR381:earliest:runor,DR381,earliest_known_location,Ny Larsker 3,14.81,55.05,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR381:current:runor,DR381,current_location,Rønne Museum,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR382:earliest:runor,DR382,earliest_known_location,Rønne,14.6986,55.1007,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR383:earliest:runor,DR383,earliest_known_location,Vester Marie 1,14.8243,55.1059,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR384:earliest:runor,DR384,earliest_known_location,Vester Marie 2,14.8243,55.1059,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR385:earliest:runor,DR385,earliest_known_location,Vester Marie 3,14.8243,55.1059,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR386:earliest:runor,DR386,earliest_known_location,Vester Marie 4,14.8243,55.1059,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR387:earliest:runor,DR387,earliest_known_location,Vester Marie 5,14.8243,55.1059,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR388:earliest:runor,DR388,earliest_known_location,Vester Marie 6,14.8243,55.1059,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR389:earliest:runor,DR389,earliest_known_location,Nyker,14.769,55.1393,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR390:earliest:runor,DR390,earliest_known_location,Øster Marie 1,15.0898,55.1498,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR390:current:runor,DR390,current_location,På Svaneke kyrkogård.,15.1422,55.1344,source_coordinate,,high,False,Samnordisk runtextdatabas angiver et særskilt current-koordinat.,reviewed
DR391:earliest:runor,DR391,earliest_known_location,Øster Marie 2,15.0161,55.1381,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR391:current:runor,DR391,current_location,I den gamla kyrkoruinen.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR392:earliest:runor,DR392,earliest_known_location,Øster Marie 3,15.0161,55.1381,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR392:current:runor,DR392,current_location,I den gamla kyrkoruinen.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR393:earliest:runor,DR393,earliest_known_location,Øster Marie 4,15.0453,55.1308,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR394:earliest:runor,DR394,earliest_known_location,Øster Marie 5,15.016,55.1381,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR394:current:runor,DR394,current_location,I den gamla kyrkoruinen.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR395:earliest:runor,DR395,earliest_known_location,Øster Marie 6,15.016,55.1381,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR395:current:runor,DR395,current_location,I den gamla kyrkoruinen.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR397:earliest:runor,DR397,earliest_known_location,Øster Larsker 1,14.9616,55.1712,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR398:earliest:runor,DR398,earliest_known_location,Øster Larsker 2,14.9616,55.1712,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR399:earliest:runor,DR399,earliest_known_location,Klemensker 1,14.803,55.1751,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR400:earliest:runor,DR400,earliest_known_location,Klemensker 2,14.7874,55.219,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR400:current:runor,DR400,current_location,På den gamla kyrkogården i Allinge.,14.803,55.2758,source_coordinate,,high,False,Samnordisk runtextdatabas angiver et særskilt current-koordinat.,reviewed
DR401:earliest:runor,DR401,earliest_known_location,Klemensker 3,14.733,55.1772,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR401:current:runor,DR401,current_location,Vid vägen vid Brogården 2km syd om Hasle.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR402:earliest:runor,DR402,earliest_known_location,Klemensker 4,14.76,55.188,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR402:current:runor,DR402,current_location,På Hasle kyrkogård.,14.708,55.1846,source_coordinate,,high,False,Samnordisk runtextdatabas angiver et særskilt current-koordinat.,reviewed
DR403:earliest:runor,DR403,earliest_known_location,Klemensker 5,14.842,55.173,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR403:current:runor,DR403,current_location,,14.803,55.1751,source_coordinate,,high,False,Samnordisk runtextdatabas angiver et særskilt current-koordinat.,reviewed
DR404:earliest:runor,DR404,earliest_known_location,Klemensker 6,14.803,55.175,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR405:earliest:runor,DR405,earliest_known_location,Klemensker 7,14.8029,55.1755,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR406:earliest:runor,DR406,earliest_known_location,Klemensker 8,14.8029,55.1755,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR407:earliest:runor,DR407,earliest_known_location,Klemensker 9,14.8029,55.1755,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR408:earliest:runor,DR408,earliest_known_location,Rutsker,14.7499,55.2152,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
